user_id,latitude,longitude,hour,day_type,is_night,is_alone,crowd_density,lighting_condition,crime_area_score,phone_motion_status,walking_speed,distance_from_home,distance_from_safe_zone,battery_level,network_status,weather_condition,panic_button,unusual_movement,time_spent_at_location,nearest_trusted_contact_distance,night_risk_score,isolation_score,movement_risk_score,location_risk_score,emergency_score,total_risk_score,risk_level
U00143,11.283713,94.94049,14,0,0,0,medium,dim,0.167,stationary,1.96,7.98,2.69,22,4G,clear,0,0,36,0.36,0.0,0.2,0.1,0.137,0.0,0.0893,Safe
U00144,28.879628,68.89917,9,0,0,0,medium,bright,0.39,walking,5.19,17.66,0.1,68,5G,stormy,0,0,11,1.0,0.0,0.2,0.2,0.2549,0.0,0.1337,Safe
U00145,9.829447,92.71253,12,1,0,0,low,bright,0.078,stationary,7.97,9.22,3.38,42,4G,foggy,0,0,22,14.48,0.0,0.4,0.1,0.1035,0.0,0.1209,Safe
U00146,32.511306,79.523466,18,0,0,0,medium,dim,0.281,walking,2.51,7.36,1.1,19,4G,clear,0,0,10,0.1,0.0,0.2,0.2,0.176,0.2,0.154,Safe
U00147,15.604553,84.286448,6,1,0,0,medium,bright,0.297,stationary,0.15,14.0,15.39,98,3G,clear,0,0,59,2.61,0.0,0.2,0.1,0.3491,0.0,0.1423,Safe
U00148,32.269734,82.871557,16,0,0,0,medium,dim,0.262,stationary,2.11,4.05,1.0,66,5G,clear,0,0,6,2.95,0.0,0.2,0.1,0.1545,0.0,0.0936,Safe
U00149,28.884685,94.846468,19,0,0,0,high,bright,0.145,erratic,0.21,1.06,1.16,7,3G,clear,0,0,37,2.69,0.0,0.04,1.0,0.0876,0.2,0.2199,Safe
U00150,31.522428,90.333749,3,1,1,0,high,dark,0.336,walking,5.17,6.2,0.96,48,no_signal,clear,0,0,9,2.85,1.0,0.04,0.2,0.1983,0.0,0.2876,Safe
U00151,13.779072,96.559883,4,0,1,0,high,dark,0.327,stationary,6.35,0.6,3.2,27,3G,cloudy,0,0,36,6.49,1.0,0.04,0.1,0.1975,0.0,0.2724,Safe
U00152,24.083724,91.038469,22,0,1,0,medium,dim,0.397,running,6.97,0.78,1.24,71,5G,clear,0,0,3,3.5,0.6,0.2,0.6,0.2135,0.0,0.3034,Safe
U00153,10.526907,76.580766,6,0,0,0,high,dim,0.352,stationary,6.68,5.14,3.82,42,3G,foggy,0,0,4,3.64,0.0,0.04,0.1,0.2313,0.0,0.0808,Safe
U00154,13.461581,95.923627,12,0,0,0,medium,bright,0.335,stationary,7.39,1.18,1.27,95,3G,clear,0,0,10,2.86,0.0,0.2,0.1,0.1841,0.0,0.101,Safe
U00155,16.36736,96.523408,14,0,0,0,high,bright,0.187,stationary,5.92,5.61,8.13,56,4G,clear,0,0,1,0.15,0.0,0.04,0.1,0.1935,0.0,0.0714,Safe
U00156,28.00194,71.569717,10,0,0,0,medium,bright,0.066,stationary,0.01,0.25,0.9,83,3G,clear,0,0,8,1.28,0.0,0.2,0.1,0.0428,0.0,0.0657,Safe
U00157,8.667288,94.130281,3,0,1,0,high,dark,0.328,stationary,5.5,0.32,1.03,64,4G,clear,0,0,24,1.18,1.0,0.04,0.1,0.1754,0.0,0.2668,Safe
U00158,32.384167,87.261863,12,1,0,0,low,bright,0.361,stationary,5.08,2.02,1.68,88,3G,cloudy,0,0,39,1.04,0.0,0.4,0.1,0.204,0.0,0.146,Safe
U00159,9.911695,94.737819,6,1,0,0,high,bright,0.462,stationary,1.91,9.05,9.49,33,5G,clear,0,0,25,1.08,0.0,0.04,0.1,0.3561,0.0,0.112,Safe
U00160,18.165235,94.556432,18,0,0,0,low,bright,0.291,stationary,7.92,0.7,0.4,42,3G,clear,0,0,15,0.12,0.0,0.4,0.1,0.1518,0.0,0.133,Safe
U00161,10.18942,93.849818,21,0,1,1,low,dim,0.06,running,4.67,2.53,2.04,5,2G,cloudy,0,0,2,0.13,0.6,1.0,0.6,0.0588,0.2,0.4647,Medium Risk
U00162,28.762132,93.672992,1,1,1,1,medium,dim,0.199,stationary,3.09,15.18,1.95,95,4G,clear,0,0,9,23.62,0.6,0.8,0.1,0.1696,0.0,0.3374,Safe
U00163,11.815504,71.411741,9,0,0,1,low,bright,0.294,walking,2.82,1.23,4.02,74,4G,foggy,0,0,9,3.57,0.0,1.0,0.2,0.1913,0.0,0.2778,Safe
U00164,31.888437,72.161956,12,0,0,0,medium,bright,0.197,stationary,5.32,0.37,1.21,96,4G,clear,0,0,8,2.73,0.0,0.2,0.1,0.1118,0.0,0.083,Safe
U00165,22.315994,71.415603,20,0,1,0,medium,dim,0.145,stationary,3.92,3.19,1.2,31,4G,rainy,0,0,27,0.96,0.6,0.2,0.1,0.0951,0.0,0.1988,Safe
U00166,33.608766,70.639844,5,1,1,0,low,dark,0.356,stationary,6.04,0.49,1.91,6,3G,clear,0,0,2,17.58,1.0,0.4,0.1,0.1987,0.2,0.3847,Medium Risk
U00167,15.839745,78.245273,11,0,0,1,medium,bright,0.199,walking,0.51,0.55,2.11,99,5G,rainy,0,0,6,0.43,0.0,0.8,0.2,0.1224,0.0,0.2206,Safe
U00168,20.266536,87.834794,11,0,0,1,high,dim,0.175,stationary,2.14,1.22,0.74,11,4G,foggy,0,0,46,6.47,0.0,0.64,0.1,0.099,0.2,0.2077,Safe
U00169,26.744668,78.286086,19,0,0,1,high,bright,0.443,stationary,1.27,1.1,2.72,41,4G,clear,0,0,9,8.15,0.0,0.64,0.1,0.2524,0.0,0.2061,Safe
U00170,30.461659,88.88871,10,0,0,0,low,bright,0.28,stationary,0.6,5.54,0.27,64,3G,clear,0,0,29,3.56,0.0,0.4,0.1,0.1612,0.0,0.1353,Safe
U00171,19.376641,91.788211,22,0,1,0,medium,dim,0.19,walking,1.31,4.76,1.97,23,4G,rainy,0,1,12,2.84,0.6,0.2,0.2,0.1306,0.3,0.2826,Safe
U00172,32.095679,87.320227,6,0,0,0,low,dim,0.242,walking,5.69,12.39,1.33,49,4G,foggy,0,0,14,2.7,0.0,0.4,0.2,0.1756,0.0,0.1539,Safe
U00173,11.185655,81.488037,0,1,1,1,medium,bright,0.084,stationary,2.39,13.57,5.32,15,4G,clear,0,0,57,7.36,0.6,0.8,0.1,0.1404,0.2,0.3701,Medium Risk
U00174,27.134487,76.570006,0,1,1,0,medium,bright,0.127,stationary,0.46,0.95,0.84,20,5G,clear,0,0,5,13.05,0.6,0.2,0.1,0.0751,0.0,0.1938,Safe
U00175,17.401373,71.607698,19,0,0,1,high,bright,0.139,stationary,2.12,6.36,4.32,12,4G,stormy,1,0,35,14.56,0.0,0.64,0.1,0.1339,0.7,0.3165,Emergency
U00176,10.736058,82.315903,12,0,0,0,medium,bright,0.244,erratic,5.76,16.91,1.94,92,4G,rainy,0,0,4,0.08,0.0,0.2,1.0,0.1978,0.0,0.2394,Safe
U00177,18.439943,88.86837,8,0,0,1,medium,bright,0.624,stationary,2.72,4.78,6.9,33,3G,clear,0,1,15,13.42,0.0,0.8,0.1,0.3969,0.3,0.3342,Safe
U00178,31.765822,83.899053,2,1,1,0,medium,dark,0.235,stationary,7.81,9.82,1.8,91,4G,clear,1,0,18,6.74,1.0,0.2,0.1,0.1682,0.5,0.3971,Emergency
U00179,34.474415,88.922976,6,1,0,1,medium,bright,0.115,walking,1.23,13.33,4.06,83,5G,clear,0,0,16,0.71,0.0,0.8,0.2,0.1425,0.0,0.2256,Safe
U00180,18.605596,77.72137,5,0,1,0,high,dark,0.45,walking,6.33,1.14,0.15,8,no_signal,stormy,0,0,9,1.33,1.0,0.04,0.2,0.2303,0.2,0.3356,Safe
U00181,31.933242,69.937086,7,0,0,1,low,bright,0.314,stationary,6.14,15.32,3.9,72,4G,clear,0,0,31,6.41,0.0,1.0,0.1,0.2471,0.0,0.2768,Safe
U00182,21.760669,90.36184,8,1,0,0,low,bright,0.386,stationary,2.21,7.08,4.05,95,3G,cloudy,0,0,26,0.73,0.0,0.4,0.1,0.2571,0.0,0.1593,Safe
U00183,27.359406,74.371999,4,0,1,1,low,dark,0.443,erratic,5.14,2.52,0.6,62,5G,cloudy,0,0,13,1.79,1.0,1.0,1.0,0.2359,0.0,0.609,High Risk
U00184,9.225028,85.872267,0,0,1,1,low,dim,0.423,stationary,3.14,1.93,1.19,19,5G,clear,0,0,39,1.37,0.6,1.0,0.1,0.2298,0.2,0.4325,Medium Risk
U00185,23.047423,91.32449,18,0,0,0,medium,dim,0.227,stationary,3.17,3.01,2.06,100,4G,rainy,0,0,6,0.79,0.0,0.2,0.1,0.1441,0.0,0.091,Safe
U00186,9.894372,72.03419,9,0,0,1,low,bright,0.169,erratic,0.65,10.48,6.16,51,2G,foggy,0,0,14,3.58,0.0,1.0,1.0,0.181,0.0,0.3953,Medium Risk
U00187,15.252685,85.356347,11,0,0,0,high,bright,0.181,stationary,0.23,3.72,0.97,6,4G,clear,0,0,4,1.85,0.0,0.04,0.1,0.1126,0.2,0.0912,Safe
U00188,23.303987,87.991856,23,1,1,0,medium,bright,0.383,walking,3.59,1.29,2.48,15,2G,stormy,0,0,33,0.13,0.6,0.2,0.2,0.2206,0.2,0.2852,Safe
U00189,29.793422,89.649395,14,0,0,0,medium,bright,0.425,walking,4.21,6.96,1.16,100,2G,stormy,0,1,5,2.19,0.0,0.2,0.2,0.2473,0.3,0.1918,Safe
U00190,23.144128,72.282332,21,0,1,1,medium,dark,0.139,walking,5.09,3.05,0.97,10,3G,clear,0,0,7,8.48,1.0,0.8,0.2,0.0894,0.2,0.4523,Medium Risk
U00191,33.277172,91.928369,23,0,1,1,high,dim,0.61,stationary,3.91,3.96,3.84,92,4G,clear,0,0,13,4.53,0.6,0.64,0.1,0.3566,0.0,0.3522,Medium Risk
U00192,29.878978,70.730308,8,0,0,1,high,bright,0.112,walking,5.2,1.78,1.86,71,3G,rainy,0,0,5,0.48,0.0,0.64,0.2,0.0805,0.0,0.1781,Safe
U00193,12.218484,83.067921,19,0,0,1,low,bright,0.199,stationary,1.21,1.1,1.9,79,5G,rainy,0,0,13,3.63,0.0,1.0,0.1,0.1222,0.0,0.2455,Safe
U00194,18.501879,80.858968,16,0,0,1,low,bright,0.236,stationary,2.1,4.12,2.34,79,4G,foggy,0,0,29,0.03,0.0,1.0,0.1,0.1551,0.0,0.2538,Safe
U00195,26.049107,74.431216,16,0,0,0,high,bright,0.537,walking,2.43,0.09,4.16,60,4G,rainy,0,0,15,0.06,0.0,0.04,0.2,0.3104,0.0,0.1156,Safe
U00196,33.336963,76.755992,19,0,0,0,medium,bright,0.501,running,0.48,2.92,2.18,25,3G,clear,0,0,1,0.5,0.0,0.2,0.6,0.282,0.0,0.2005,Safe
U00197,34.668328,72.768638,11,0,0,1,low,bright,0.091,stationary,4.11,1.28,0.69,54,3G,cloudy,0,0,1,6.22,0.0,1.0,0.1,0.0567,0.0,0.2292,Safe
U00198,28.606034,80.34606,6,0,0,0,medium,bright,0.301,walking,3.16,4.46,3.91,87,4G,clear,0,0,31,1.03,0.0,0.2,0.2,0.2045,0.0,0.1211,Safe
U00199,23.491771,69.029817,1,0,1,0,high,dark,0.277,stationary,2.94,14.19,8.94,6,3G,clear,1,0,42,2.34,1.0,0.04,0.1,0.2752,0.7,0.4318,Emergency
U00200,28.428462,93.778543,2,1,1,1,high,bright,0.426,erratic,0.6,12.2,2.9,42,5G,rainy,0,1,35,0.5,0.6,0.64,1.0,0.2827,0.3,0.5287,Medium Risk
U00201,15.377383,72.741133,16,0,0,1,medium,bright,0.133,walking,1.12,3.44,8.93,26,5G,clear,0,0,55,5.84,0.0,0.8,0.2,0.1673,0.0,0.2318,Safe
U00202,15.657282,93.694515,4,1,1,1,high,dim,0.154,walking,0.49,3.56,2.07,59,4G,stormy,0,0,16,9.17,0.6,0.64,0.2,0.1096,0.0,0.3054,Safe
U00203,25.667432,93.043745,16,0,0,0,medium,bright,0.035,walking,5.89,0.29,1.18,90,5G,clear,0,0,0,8.41,0.0,0.2,0.2,0.0303,0.0,0.0776,Safe
U00204,31.539561,81.098639,23,1,1,0,medium,bright,0.153,walking,5.7,1.74,0.15,58,2G,clear,0,0,44,1.07,0.6,0.2,0.2,0.0838,0.0,0.211,Safe
U00205,34.184856,82.434046,16,0,0,0,medium,bright,0.577,walking,0.49,3.66,5.69,17,no_signal,stormy,0,0,3,1.1,0.0,0.2,0.2,0.3576,0.2,0.1994,Safe
U00206,17.216034,76.755493,16,0,0,0,high,dim,0.229,stationary,1.29,3.81,0.64,45,4G,rainy,0,1,11,15.73,0.0,0.04,0.1,0.1336,0.3,0.1164,Safe
U00207,29.506948,96.909363,1,0,1,0,medium,dim,0.329,walking,4.32,2.84,1.38,60,3G,clear,0,0,38,5.42,0.6,0.2,0.2,0.1878,0.0,0.2369,Safe
U00208,30.991332,87.452394,1,0,1,0,low,dim,0.175,running,4.94,4.31,4.06,46,4G,rainy,0,0,4,0.12,0.6,0.4,0.6,0.1425,0.0,0.3256,Safe
U00209,24.825678,95.60244,21,1,1,0,medium,dim,0.115,stationary,2.98,10.16,2.51,77,4G,clear,0,0,22,2.79,0.6,0.2,0.1,0.1165,0.0,0.2041,Safe
U00210,17.384981,80.029108,22,1,1,1,medium,dim,0.381,walking,3.65,6.13,2.48,62,5G,rainy,1,1,78,4.0,0.6,0.8,0.2,0.2357,0.8,0.5289,Emergency
U00211,24.715391,93.607481,4,0,1,1,medium,dark,0.354,stationary,7.87,1.89,0.63,21,3G,clear,0,0,8,0.87,1.0,0.8,0.1,0.1896,0.0,0.4224,Medium Risk
U00212,23.78012,80.998804,0,0,1,0,low,dark,0.535,running,2.81,4.33,7.15,7,5G,clear,0,0,6,1.28,1.0,0.4,0.6,0.3534,0.2,0.4984,Medium Risk
U00213,24.376189,93.138037,0,0,1,0,medium,dim,0.264,stationary,2.2,1.63,0.22,6,2G,cloudy,0,0,14,14.16,0.6,0.2,0.1,0.1396,0.2,0.2499,Safe
U00214,24.720026,71.79687,18,1,0,0,low,dark,0.631,stationary,4.86,0.01,0.89,86,5G,foggy,1,0,28,7.14,0.4,0.4,0.1,0.3244,0.5,0.3561,Emergency
U00215,30.870571,86.468778,1,0,1,0,high,dark,0.186,stationary,3.09,21.53,0.41,25,4G,clear,0,0,8,0.05,1.0,0.04,0.1,0.1689,0.0,0.2652,Safe
U00216,12.592201,87.682402,20,0,1,0,medium,dim,0.124,walking,3.28,0.4,0.01,68,no_signal,stormy,0,0,17,3.44,0.6,0.2,0.2,0.0634,0.0,0.2059,Safe
U00217,17.916937,87.02895,11,0,0,1,high,dark,0.393,walking,7.08,2.03,0.57,22,4G,clear,0,0,3,2.1,0.4,0.64,0.2,0.209,0.0,0.2902,Safe
U00218,23.822047,80.963801,5,1,1,0,medium,dark,0.18,stationary,5.66,16.29,1.27,89,5G,cloudy,0,0,23,3.2,1.0,0.2,0.1,0.157,0.0,0.2942,Safe
U00219,15.649849,87.833567,22,0,1,0,medium,dark,0.654,running,3.51,7.55,0.42,73,4G,clear,0,0,3,6.11,1.0,0.2,0.6,0.3564,0.0,0.4191,Medium Risk
U00220,34.410134,74.94443,3,1,1,0,low,bright,0.152,walking,3.26,3.71,1.21,68,no_signal,stormy,1,0,9,0.29,0.6,0.4,0.2,0.1005,0.5,0.3551,Emergency
U00221,15.105057,85.279609,22,1,1,0,medium,dark,0.31,running,3.14,0.41,4.67,60,4G,clear,0,0,26,5.33,1.0,0.2,0.6,0.2031,0.0,0.3808,Medium Risk
U00222,20.67998,84.072813,10,0,0,0,high,bright,0.14,stationary,7.88,15.98,0.66,96,2G,clear,1,0,2,5.78,0.0,0.04,0.1,0.1299,0.5,0.1555,Emergency
U00223,31.688856,77.231846,23,0,1,1,low,dim,0.21,stationary,4.54,0.25,0.1,11,4G,foggy,0,0,18,3.87,0.6,1.0,0.1,0.1068,0.2,0.4017,Medium Risk
U00224,10.161719,90.58705,16,1,0,1,low,bright,0.323,stationary,6.42,13.07,6.07,92,3G,clear,0,0,32,1.64,0.0,1.0,0.1,0.2658,0.0,0.2814,Safe
U00225,30.158576,70.34529,5,0,1,1,high,dim,0.199,walking,2.31,0.07,0.99,86,4G,cloudy,0,0,98,2.49,0.6,0.64,0.2,0.1096,0.0,0.3054,Safe
U00226,23.417226,72.97175,23,1,1,0,high,dim,0.051,erratic,5.69,4.28,0.34,10,5G,clear,0,0,73,2.45,0.6,0.04,1.0,0.0432,0.2,0.3288,Safe
U00227,8.858655,81.663351,4,0,1,1,medium,dark,0.196,stationary,5.6,1.81,1.67,24,no_signal,foggy,0,0,5,0.76,1.0,0.8,0.1,0.1207,0.0,0.4052,Medium Risk
U00228,32.378648,93.860364,19,0,0,0,medium,bright,0.037,running,7.92,2.92,0.99,87,2G,clear,0,0,35,1.75,0.0,0.2,0.6,0.0381,0.0,0.1395,Safe
U00229,9.058315,84.679627,1,1,1,1,medium,dark,0.23,running,2.49,15.14,2.43,77,4G,clear,0,0,0,4.46,1.0,0.8,0.6,0.1898,0.0,0.4974,Medium Risk
U00230,21.91088,92.419939,5,0,1,0,medium,dark,0.17,stationary,4.14,4.34,8.19,47,2G,clear,0,1,96,0.53,1.0,0.2,0.1,0.1814,0.3,0.3603,Medium Risk
U00231,9.323844,83.009522,21,0,1,1,medium,dark,0.177,stationary,4.0,14.58,0.57,9,5G,foggy,0,0,25,4.48,1.0,0.8,0.1,0.1428,0.2,0.4507,Medium Risk
U00232,9.922403,90.778223,10,1,0,0,medium,bright,0.297,running,7.03,0.96,8.1,59,5G,clear,0,0,10,8.25,0.0,0.2,0.6,0.2327,0.0,0.1882,Safe
U00233,31.954516,77.448124,15,0,0,1,medium,bright,0.318,running,2.12,1.17,4.83,64,5G,cloudy,0,0,40,3.7,0.0,0.8,0.6,0.2112,0.0,0.3028,Safe
U00234,28.67729,91.639127,15,0,0,1,low,bright,0.31,walking,3.08,4.26,3.05,53,3G,rainy,0,0,26,3.47,0.0,1.0,0.2,0.1997,0.0,0.2799,Safe
U00235,13.317412,79.648896,0,0,1,0,low,dark,0.144,stationary,7.59,0.22,2.18,66,4G,clear,0,0,25,4.91,1.0,0.4,0.1,0.0945,0.0,0.3186,Safe
U00236,24.752635,84.206104,8,1,0,0,medium,bright,0.222,stationary,0.91,0.53,2.41,78,4G,cloudy,0,0,32,1.97,0.0,0.2,0.1,0.1369,0.0,0.0892,Safe
U00237,29.456348,73.100563,5,1,1,0,low,dark,0.202,stationary,1.55,17.37,1.07,80,4G,cloudy,0,0,2,11.91,1.0,0.4,0.1,0.1696,0.0,0.3374,Safe
U00238,32.018947,94.692558,15,0,0,0,medium,bright,0.294,stationary,3.52,0.54,2.52,14,4G,cloudy,0,1,6,4.03,0.0,0.2,0.1,0.174,0.5,0.1985,Safe
U00239,20.644287,88.342314,2,1,1,0,low,bright,0.453,running,3.51,7.09,2.02,35,4G,clear,0,0,6,12.25,0.6,0.4,0.6,0.2703,0.0,0.3576,Medium Risk
U00240,32.232497,92.90679,19,1,0,0,low,bright,0.196,stationary,4.23,5.96,1.8,98,4G,clear,0,0,6,4.37,0.0,0.4,0.1,0.1359,0.0,0.129,Safe
U00241,21.711952,74.028024,3,0,1,0,medium,bright,0.504,stationary,3.28,6.99,0.2,80,no_signal,cloudy,0,0,5,1.41,0.6,0.2,0.1,0.2773,0.0,0.2443,Safe
U00242,26.582157,69.962846,18,0,0,0,low,bright,0.262,running,4.27,4.21,2.88,24,4G,clear,0,0,16,0.29,0.0,0.4,0.6,0.1738,0.0,0.2135,Safe
U00243,34.433793,77.779069,2,0,1,0,medium,dim,0.269,walking,6.44,3.97,0.51,79,5G,clear,0,0,27,0.53,0.6,0.2,0.2,0.1528,0.0,0.2282,Safe
U00244,14.370698,82.983876,18,0,0,0,low,bright,0.188,stationary,3.61,4.29,1.88,40,no_signal,foggy,0,0,25,0.4,0.0,0.4,0.1,0.1271,0.0,0.1268,Safe
U00245,12.550074,91.268727,19,1,0,0,medium,bright,0.142,stationary,0.48,0.14,1.03,77,3G,clear,0,0,50,0.59,0.0,0.2,0.1,0.0818,0.0,0.0754,Safe
U00246,17.234508,79.534066,6,1,0,0,low,dim,0.198,running,7.84,6.7,6.89,82,2G,clear,0,0,26,1.98,0.0,0.4,0.6,0.1902,0.0,0.2176,Safe
U00247,12.438774,75.828791,19,0,0,1,low,bright,0.184,walking,7.56,2.3,3.32,10,3G,clear,0,0,23,7.84,0.0,1.0,0.2,0.1329,0.2,0.3032,Safe
U00248,15.672396,78.803808,8,0,0,1,medium,dark,0.716,stationary,2.12,6.94,0.97,78,2G,cloudy,0,0,9,1.26,0.4,0.8,0.1,0.3908,0.0,0.3527,Medium Risk
U00249,28.060604,88.404615,0,0,1,1,medium,bright,0.069,running,1.15,12.59,7.74,8,5G,foggy,0,0,41,4.05,0.6,0.8,0.6,0.1539,0.2,0.4485,Medium Risk
U00250,20.893149,77.750325,7,0,0,0,low,dim,0.188,stationary,2.54,1.02,2.47,88,3G,foggy,0,0,10,4.82,0.0,0.4,0.1,0.1221,0.0,0.1255,Safe
U00251,18.126115,96.395803,6,0,0,1,medium,bright,0.412,walking,5.76,1.54,1.65,71,3G,cloudy,0,0,7,4.94,0.0,0.8,0.2,0.2276,0.0,0.2469,Safe
U00252,17.955548,73.074394,17,0,0,1,low,bright,0.186,erratic,7.21,2.7,0.6,56,4G,cloudy,0,0,19,18.32,0.0,1.0,1.0,0.108,0.0,0.377,Medium Risk
U00253,13.252309,89.839788,7,0,0,0,medium,bright,0.553,walking,0.26,6.84,1.19,20,4G,rainy,0,0,53,0.83,0.0,0.2,0.2,0.3112,0.0,0.1478,Safe
U00254,20.080109,85.085745,0,0,1,1,medium,dim,0.13,stationary,7.56,1.93,0.13,56,5G,cloudy,0,0,20,2.69,0.6,0.8,0.1,0.0727,0.0,0.3132,Safe
U00255,24.86516,74.759772,10,1,0,1,low,bright,0.275,erratic,0.25,3.92,1.73,75,5G,rainy,0,1,0,1.01,0.0,1.0,1.0,0.1679,0.3,0.452,Medium Risk
U00256,11.757181,89.854795,17,0,0,1,high,bright,0.229,walking,7.28,5.03,0.68,10,2G,rainy,0,0,15,6.41,0.0,0.64,0.2,0.1381,0.2,0.2325,Safe
U00257,34.265947,80.978666,22,0,1,0,high,dim,0.091,stationary,4.39,1.8,1.1,47,3G,clear,0,0,7,0.67,0.6,0.04,0.1,0.0625,0.0,0.1586,Safe
U00258,19.968592,87.78955,9,0,0,1,low,dim,0.224,stationary,1.39,0.04,6.0,35,2G,clear,0,0,8,1.58,0.0,1.0,0.1,0.1721,0.0,0.258,Safe
U00259,33.594945,87.20546,2,0,1,0,low,dim,0.395,stationary,6.68,2.4,1.24,52,5G,clear,0,0,11,9.22,0.6,0.4,0.1,0.2179,0.0,0.2695,Safe
U00260,11.635791,71.20866,6,0,0,0,low,bright,0.046,stationary,5.52,0.83,4.99,43,4G,clear,0,0,73,2.01,0.0,0.4,0.1,0.0757,0.0,0.1139,Safe
U00261,28.714831,92.359508,15,0,0,1,high,bright,0.063,walking,7.73,8.71,6.11,31,4G,foggy,0,1,3,1.36,0.0,0.64,0.2,0.1216,0.3,0.2484,Safe
U00262,24.676227,87.762772,15,1,0,0,medium,bright,0.073,stationary,2.64,7.23,1.65,5,4G,clear,0,0,1,1.93,0.0,0.2,0.1,0.0771,0.2,0.1143,Safe
U00263,30.141731,90.637015,19,0,0,0,low,bright,0.303,walking,1.29,7.0,10.59,16,3G,rainy,0,0,12,2.25,0.0,0.4,0.2,0.2807,0.2,0.2202,Safe
U00264,24.218304,80.985209,16,1,0,0,high,bright,0.109,walking,7.86,5.74,1.58,54,3G,cloudy,0,0,20,1.29,0.0,0.04,0.2,0.0894,0.0,0.0604,Safe
U00265,33.996589,73.65679,1,1,1,1,medium,dim,0.264,walking,6.9,0.85,5.05,49,2G,clear,0,0,5,2.52,0.6,0.8,0.2,0.1853,0.0,0.3563,Medium Risk
U00266,24.927159,77.460192,0,1,1,1,medium,dim,0.368,stationary,6.14,6.96,9.15,99,4G,clear,0,1,30,0.83,0.6,0.8,0.1,0.2987,0.3,0.4297,Medium Risk
U00267,29.184311,94.142608,15,0,0,0,high,bright,0.419,walking,3.46,4.96,0.03,37,2G,clear,0,0,4,17.68,0.0,0.04,0.2,0.2263,0.0,0.0946,Safe
U00268,31.694708,95.202539,11,1,0,0,high,bright,0.695,walking,4.93,11.49,1.32,72,4G,clear,0,0,14,2.91,0.0,0.04,0.2,0.399,0.0,0.1377,Safe
U00269,27.293754,81.974126,4,0,1,0,low,dark,0.32,stationary,2.12,2.5,4.4,45,4G,stormy,0,0,11,8.25,1.0,0.4,0.1,0.2123,0.0,0.3481,Safe
U00270,22.15439,76.665072,4,0,1,1,medium,dim,0.56,stationary,0.33,8.71,5.31,23,5G,clear,0,0,17,1.5,0.6,0.8,0.1,0.3621,0.0,0.3855,Medium Risk
U00271,15.366061,89.179023,22,1,1,1,medium,bright,0.23,stationary,3.12,2.54,5.74,45,5G,clear,0,0,37,7.72,0.6,0.8,0.1,0.1809,0.0,0.3402,Safe
U00272,31.071301,90.213797,8,0,0,0,low,bright,0.306,walking,7.13,0.11,4.29,30,3G,clear,0,0,24,1.64,0.0,0.4,0.2,0.1963,0.0,0.1591,Safe
U00273,20.975613,91.648523,8,0,0,0,low,dim,0.314,stationary,4.0,9.28,1.19,94,4G,clear,0,0,24,0.76,0.0,0.4,0.1,0.1998,0.0,0.145,Safe
U00274,24.759122,68.901431,2,0,1,0,medium,dark,0.678,walking,0.01,5.01,4.88,94,3G,clear,0,0,18,3.09,1.0,0.2,0.2,0.4045,0.0,0.3711,Medium Risk
U00275,10.139117,68.282282,18,0,0,1,high,bright,0.28,running,0.74,1.88,2.5,88,2G,clear,0,0,58,10.93,0.0,0.64,0.6,0.1713,0.0,0.2608,Safe
U00276,21.428486,78.357513,15,0,0,0,high,bright,0.394,walking,6.01,5.32,0.66,86,4G,cloudy,0,0,17,2.58,0.0,0.04,0.2,0.2213,0.0,0.0933,Safe
U00277,26.850256,72.422402,15,0,0,1,high,bright,0.405,stationary,5.79,2.29,0.67,81,4G,clear,0,0,44,5.83,0.0,0.64,0.1,0.2168,0.0,0.1972,Safe
U00278,23.769942,91.344474,2,1,1,0,high,dim,0.289,walking,3.78,1.13,0.75,42,5G,clear,0,0,22,2.9,0.6,0.04,0.2,0.1558,0.0,0.1969,Safe
U00279,20.110981,83.452472,19,1,0,1,low,bright,0.417,stationary,7.64,11.9,0.55,74,4G,cloudy,0,0,6,8.66,0.0,1.0,0.1,0.2537,0.0,0.2784,Safe
U00280,14.032538,91.935096,23,1,1,0,medium,dark,0.315,stationary,5.02,1.09,1.07,84,3G,cloudy,0,0,20,1.29,1.0,0.2,0.1,0.1718,0.0,0.298,Safe
U00281,16.361095,73.130479,21,0,1,0,medium,dim,0.014,walking,3.9,1.75,4.0,18,5G,clear,0,0,39,8.84,0.6,0.2,0.2,0.0528,0.2,0.2432,Safe
U00282,26.916858,86.189459,23,0,1,0,medium,dim,0.258,walking,7.78,5.29,7.89,69,4G,clear,0,0,21,1.01,0.6,0.2,0.2,0.2255,0.0,0.2464,Safe
U00283,14.053149,84.824991,0,1,1,0,high,bright,0.572,stationary,0.6,6.45,0.84,84,4G,foggy,0,0,10,4.78,0.6,0.04,0.1,0.3159,0.0,0.222,Safe
U00284,24.786619,77.870971,23,1,1,0,medium,bright,0.164,walking,4.39,2.83,2.63,93,2G,cloudy,0,0,70,2.3,0.6,0.2,0.2,0.1177,0.0,0.2194,Safe
U00285,23.922916,82.995358,19,0,0,1,medium,bright,0.426,erratic,6.71,1.37,0.26,96,4G,clear,0,0,17,5.29,0.0,0.8,1.0,0.2202,0.0,0.365,Medium Risk
